riga_bus_172,1,1
riga_bus_172,2,12
riga_bus_172,3,2
riga_bus_172,20,1
riga_bus_172,21,4
riga_bus_172,22,2
riga_bus_175,1,8
riga_bus_175,2,14
riga_bus_175,3,2
riga_bus_175,20,2
riga_bus_175,21,10
riga_bus_175,22,1
riga_bus_173,1,2
riga_bus_173,2,12
riga_bus_173,3,2
riga_bus_173,20,2
riga_bus_173,21,3
riga_bus_173,22,1
riga_bus_3,3,37
riga_bus_3,4,138
riga_bus_3,5,127
riga_bus_3,6,132
riga_bus_3,7,133
riga_bus_3,8,171
riga_bus_3,9,238
riga_bus_3,10,236
riga_bus_3,11,315
riga_bus_3,12,307
riga_bus_3,13,326
riga_bus_3,14,305
riga_bus_3,15,284
riga_bus_3,16,226
riga_bus_3,17,190
riga_bus_3,18,203
riga_bus_3,19,110
riga_bus_3,20,5
riga_tram_1,3,24
riga_tram_1,4,88
riga_tram_1,5,95
riga_tram_1,6,120
riga_tram_1,7,115
riga_tram_1,8,172
riga_tram_1,9,202
riga_tram_1,10,272
riga_tram_1,11,303
riga_tram_1,12,278
riga_tram_1,13,345
riga_tram_1,14,325
riga_tram_1,15,274
riga_tram_1,16,281
riga_tram_1,17,190
riga_tram_1,18,159
riga_tram_1,19,120
riga_tram_1,20,3
riga_tram_1,21,1
riga_trol_19,4,9
riga_trol_19,5,21
riga_trol_19,6,30
riga_trol_19,7,29
riga_trol_19,8,28
riga_trol_19,9,49
riga_trol_19,10,38
riga_trol_19,11,49
riga_trol_19,12,41
riga_trol_19,13,48
riga_trol_19,14,34
riga_trol_19,15,31
riga_trol_19,16,42
riga_trol_19,17,23
riga_trol_19,18,22
riga_trol_19,19,10
riga_trol_13,6,10
riga_trol_13,7,8
riga_trol_13,8,14
riga_trol_13,9,20
riga_trol_13,10,10
riga_trol_13,11,16
riga_trol_13,12,23
riga_trol_13,13,13
riga_trol_13,14,16
riga_trol_13,15,3
riga_bus_21,3,12
riga_bus_21,4,96
riga_bus_21,5,62
riga_bus_21,6,77
riga_bus_21,7,65
riga_bus_21,8,75
riga_bus_21,9,93
riga_bus_21,10,98
riga_bus_21,11,128
riga_bus_21,12,134
riga_bus_21,13,153
riga_bus_21,14,162
riga_bus_21,15,135
riga_bus_21,16,133
riga_bus_21,17,100
riga_bus_21,18,90
riga_bus_21,19,58
riga_bus_21,20,4
riga_trol_15,4,28
riga_trol_15,5,104
riga_trol_15,6,98
riga_trol_15,7,124
riga_trol_15,8,168
riga_trol_15,9,208
riga_trol_15,10,290
riga_trol_15,11,291
riga_trol_15,12,296
riga_trol_15,13,246
riga_trol_15,14,239
riga_trol_15,15,227
riga_trol_15,16,199
riga_trol_15,17,167
riga_trol_15,18,123
riga_trol_15,19,71
riga_trol_15,20,1
riga_bus_39,4,7
riga_bus_39,5,16
riga_bus_39,6,6
riga_bus_39,7,9
riga_bus_39,8,15
riga_bus_39,9,17
riga_bus_39,10,16
riga_bus_39,11,17
riga_bus_39,12,37
riga_bus_39,13,24
riga_bus_39,14,19
riga_bus_39,15,17
riga_bus_39,16,30
riga_bus_39,17,14
riga_bus_39,18,6
riga_bus_39,19,10
riga_bus_52,3,8
riga_bus_52,4,18
riga_bus_52,5,26
riga_bus_52,6,22
riga_bus_52,7,13
riga_bus_52,8,26
riga_bus_52,9,26
riga_bus_52,10,50
riga_bus_52,11,61
riga_bus_52,12,46
riga_bus_52,13,38
riga_bus_52,14,59
riga_bus_52,15,42
riga_bus_52,16,49
riga_bus_52,17,31
riga_bus_52,18,25
riga_bus_52,19,10
riga_trol_5,5,27
riga_trol_5,6,8
riga_trol_5,7,7
riga_trol_5,8,5
riga_trol_5,9,4
riga_trol_5,10,15
riga_trol_5,11,15
riga_trol_5,12,17
riga_trol_5,13,8
riga_trol_5,14,19
riga_trol_5,15,13
riga_trol_5,16,13
riga_trol_5,17,9
riga_trol_5,18,8
riga_trol_5,19,7
riga_trol_23,4,22
riga_trol_23,5,19
riga_trol_23,6,18
riga_trol_23,7,39
riga_trol_23,8,45
riga_trol_23,9,52
riga_trol_23,10,71
riga_trol_23,11,73
riga_trol_23,12,65
riga_trol_23,13,78
riga_trol_23,14,54
riga_trol_23,15,62
riga_trol_23,16,49
riga_trol_23,17,43
riga_trol_23,18,34
riga_trol_23,19,22
riga_bus_13,3,2
riga_bus_13,4,22
riga_bus_13,5,18
riga_bus_13,6,21
riga_bus_13,7,17
riga_bus_13,8,20
riga_bus_13,9,24
riga_bus_13,10,36
riga_bus_13,11,48
riga_bus_13,12,35
riga_bus_13,13,46
riga_bus_13,14,50
riga_bus_13,15,37
