1,0,128099
2,0,128096
3,0,128100
4,0,128098
5,0,128097
6,0,128099
7,0,128101
8,0,128096
9,0,128100
10,0,128098
11,0,128097
12,0,128099
13,0,128096
14,0,128098
15,0,128097
16,0,128099
17,0,128096
18,0,128098
19,0,128097
20,0,128099
21,0,128096
22,0,128098
23,0,128097
24,0,128099
25,0,128101
26,0,128096
27,0,128100
28,0,128098
29,0,128097
30,0,128099
31,0,128101
32,0,128096
33,0,128100
34,0,128098
35,0,128097
36,0,128099
37,0,128096
38,0,128098
39,0,128097
40,0,128099
41,0,128096
42,0,128098
69,0,128098
70,0,128097
71,0,128099
72,0,128101
73,0,128096
74,0,128100
75,0,128098
76,0,128097
77,0,128099
78,0,128101
79,0,128096
80,0,128100
81,0,128098
82,0,128097
83,0,128099
84,0,128096
85,0,128098
86,0,128097
87,0,128099
88,0,128096
89,0,128098
90,0,128097
91,0,128099
92,0,128096
93,0,128098
94,0,128097
95,0,128099
96,0,128101
97,0,128096
98,0,128100
99,0,128098
100,0,128097
101,0,128099
102,0,128096
103,0,128098
104,0,128097
105,0,128099
106,0,128096
107,0,128098
108,0,128097
171,0,128051
172,0,128050
173,0,128049
174,0,128055
175,0,128056
176,0,128044
177,0,128052
178,0,128051
179,0,128053
180,0,128057
181,0,128058
182,0,128045
183,0,128056
184,0,128044
185,0,128046
186,0,128051
187,0,128053
188,0,128057
189,0,128058
190,0,128050
191,0,128056
192,0,128051
193,0,128063
194,0,128052
195,30,128065
196,34,128059
197,52,128056
198,42,128051
199,51,128063
200,41,128052
201,53,128065
202,56,128059
203,41,128056
204,29,128051
205,33,128055
206,33,128063
207,18,128048
208,22,128052
209,17,128045
210,23,128065
211,31,128049
212,31,128059
213,32,128044
214,33,128056
215,15,128060
216,16,128051
217,9,128055
218,10,128062
219,9,128048
220,16,128052
221,20,128045
222,18,128049
223,20,128064
224,21,128047
225,7,128054
226,0,128046
227,0,128057
228,0,128063
229,0,128061
230,0,128054
231,0,128046
232,0,128053
233,0,128052
273,0,128049
274,13,128046
275,0,128056
276,0,128059
277,0,128052
278,0,128051
279,0,128053
280,0,128050
281,0,128047
282,0,128054
283,0,128045
284,0,128055
285,0,128056
286,0,128044
287,0,128052
288,0,128051
289,0,128053
290,0,128049
291,0,128057
292,0,128058
293,0,128048
294,0,128045
295,0,128056
296,0,128044
297,0,128046
298,0,128051
299,0,128053
300,0,128057
301,0,128058
302,0,128050
303,0,128056
304,30,128051
305,34,128063
306,57,128052
307,45,128065
308,51,128059
309,51,128056
310,58,128051
311,56,128063
312,46,128052
313,35,128065
314,33,128059
315,25,128056
316,27,128051
317,27,128055
318,31,128063
319,32,128048
320,33,128052
321,18,128045
322,15,128065
323,9,128049
324,10,128059
325,10,128044
326,18,128056
327,19,128060
328,20,128051
329,19,128055
330,18,128062
331,18,128048
332,11,128052
333,4,128049
334,3,128064
335,0,128047
336,0,128054
337,0,128046
338,0,128057
339,0,128063
340,0,128061
341,0,128054
343,0,128044
421,49,129340
422,61,129354
423,0,129341
424,0,129357
425,0,129327
426,0,129332
427,0,129331
428,0,129339
429,0,129356
430,0,129344
431,0,129346
432,0,129343
433,0,129326
434,0,129330
435,0,129345
436,69,129351
437,0,129337
438,0,129347
439,60,129355
440,0,129328
441,0,129336
442,0,129325
443,62,129352
444,0,129333
445,0,129349
446,0,129350
447,0,129342
448,0,129329
449,0,129334
450,0,129338
451,4,129340
452,0,129348
453,0,129335
454,79,129354
455,0,129341
456,0,129357
457,0,129327
458,0,129332
459,0,129331
460,0,129339
461,0,129356
462,0,129346
463,0,129343
464,0,129326
465,0,129330
466,0,129351
467,0,129337
468,59,129355
469,0,129328
470,0,129336
471,59,129352
472,0,129349
473,0,129350
474,0,129342
475,0,129338
476,0,129353
477,0,129340
478,0,129348
479,0,129335
480,0,129341
481,0,129327
482,0,129332
483,0,129356
484,0,129346
