riga_bus_172,2,7
riga_bus_172,3,2
riga_bus_172,21,2
riga_bus_172,22,2
riga_bus_172,23,1
riga_bus_175,1,6
riga_bus_175,2,14
riga_bus_175,3,4
riga_bus_175,21,5
riga_bus_175,22,4
riga_bus_173,1,6
riga_bus_173,2,13
riga_bus_173,21,1
riga_bus_173,22,1
riga_bus_43,3,1
riga_bus_43,4,16
riga_bus_43,5,14
riga_bus_43,6,18
riga_bus_43,7,15
riga_bus_43,8,13
riga_bus_43,9,28
riga_bus_43,10,16
riga_bus_43,11,25
riga_bus_43,12,25
riga_bus_43,13,12
riga_bus_43,14,20
riga_bus_43,15,17
riga_bus_43,16,18
riga_bus_43,17,10
riga_bus_43,18,15
riga_bus_43,19,7
riga_bus_43,20,4
riga_trol_4,3,29
riga_trol_4,4,114
riga_trol_4,5,178
riga_trol_4,6,215
riga_trol_4,7,185
riga_trol_4,8,221
riga_trol_4,9,270
riga_trol_4,10,277
riga_trol_4,11,334
riga_trol_4,12,333
riga_trol_4,13,286
riga_trol_4,14,277
riga_trol_4,15,209
riga_trol_4,16,193
riga_trol_4,17,142
riga_trol_4,18,104
riga_trol_4,19,102
riga_trol_4,20,37
riga_trol_4,21,17
riga_bus_21,3,30
riga_bus_21,4,90
riga_bus_21,5,101
riga_bus_21,6,154
riga_bus_21,7,120
riga_bus_21,8,132
riga_bus_21,9,185
riga_bus_21,10,189
riga_bus_21,11,212
riga_bus_21,12,186
riga_bus_21,13,180
riga_bus_21,14,158
riga_bus_21,15,177
riga_bus_21,16,108
riga_bus_21,17,94
riga_bus_21,18,102
riga_bus_21,19,68
riga_bus_21,20,24
riga_bus_21,21,13
riga_trol_22,3,4
riga_trol_22,4,23
riga_trol_22,5,57
riga_trol_22,6,79
riga_trol_22,7,92
riga_trol_22,8,93
riga_trol_22,9,127
riga_trol_22,10,178
riga_trol_22,11,147
riga_trol_22,12,153
riga_trol_22,13,111
riga_trol_22,14,136
riga_trol_22,15,109
riga_trol_22,16,94
riga_trol_22,17,82
riga_trol_22,18,60
riga_trol_22,19,35
riga_trol_22,20,4
riga_trol_22,21,1
riga_bus_6,3,11
riga_bus_6,4,20
