riga_bus_172,1,3
riga_bus_172,2,9
riga_bus_172,3,1
riga_bus_172,21,1
riga_bus_172,22,2
riga_bus_172,23,2
riga_bus_175,1,2
riga_bus_175,2,22
riga_bus_175,3,2
riga_bus_175,21,1
riga_bus_175,22,3
riga_bus_165,2,10
riga_bus_165,3,1
riga_bus_165,22,2
riga_trol_4,3,25
riga_trol_4,4,129
riga_trol_4,5,158
riga_trol_4,6,200
riga_trol_4,7,208
riga_trol_4,8,325
riga_trol_4,9,334
riga_trol_4,10,392
riga_trol_4,11,426
riga_trol_4,12,366
riga_trol_4,13,330
riga_trol_4,14,291
riga_trol_4,15,250
riga_trol_4,16,201
riga_trol_4,17,156
riga_trol_4,18,131
riga_trol_4,19,113
riga_trol_4,20,51
riga_trol_4,21,21
riga_trol_27,3,1
riga_trol_27,4,25
riga_trol_27,5,15
riga_trol_27,6,23
riga_trol_27,7,35
riga_trol_27,8,36
riga_trol_27,9,48
riga_trol_27,10,54
riga_trol_27,11,81
riga_trol_27,12,60
riga_trol_27,13,55
riga_trol_27,14,75
riga_trol_27,15,47
riga_trol_27,16,26
riga_trol_27,17,33
riga_trol_27,18,19
riga_trol_27,19,19
riga_trol_27,20,7
riga_trol_27,21,2
riga_tram_1,3,14
riga_tram_1,4,120
riga_tram_1,5,187
riga_tram_1,6,224
riga_tram_1,7,276
riga_tram_1,8,440
riga_tram_1,9,524
riga_tram_1,10,601
riga_tram_1,11,608
riga_tram_1,12,590
riga_tram_1,13,573
riga_tram_1,14,494
riga_tram_1,15,371
riga_tram_1,16,291
riga_tram_1,17,201
riga_tram_1,18,173
riga_tram_1,19,110
riga_tram_1,20,44
riga_tram_1,21,13
riga_tram_5,3,15
riga_tram_5,4,51
riga_tram_5,5,75
riga_tram_5,6,70
riga_tram_5,7,97
riga_tram_5,8,95
riga_tram_5,9,92
riga_tram_5,10,166
riga_tram_5,11,167
riga_tram_5,12,120
riga_tram_5,13,130
riga_tram_5,14,114
riga_tram_5,15,88
riga_tram_5,16,77
riga_tram_5,17,58
riga_tram_5,18,33
riga_tram_5,19,19
riga_tram_5,20,9
riga_tram_5,21,5
riga_bus_3,3,59
riga_bus_3,4,235
riga_bus_3,5,241
riga_bus_3,6,267
riga_bus_3,7,335
riga_bus_3,8,389
riga_bus_3,9,475
riga_bus_3,10,521
riga_bus_3,11,532
riga_bus_3,12,523
riga_bus_3,13,475
riga_bus_3,14,458
riga_bus_3,15,362
riga_bus_3,16,326
riga_bus_3,17,254
riga_bus_3,18,189
riga_bus_3,19,124
riga_bus_3,20,53
riga_bus_3,21,24
riga_bus_20,4,11
riga_bus_20,5,8
riga_bus_20,6,10
riga_bus_20,7,2
riga_bus_20,8,17
riga_bus_20,9,14
riga_bus_20,10,4
riga_bus_20,11,23
riga_bus_20,12,6
riga_bus_20,13,12
riga_bus_20,14,11
riga_bus_20,15,8
riga_bus_20,16,5
riga_bus_20,17,2
riga_bus_20,18,5
riga_bus_20,19,2
riga_bus_20,20,4
riga_bus_28,3,3
riga_bus_28,4,4
