riga_bus_166,2,7
riga_bus_166,22,3
riga_bus_175,1,8
riga_bus_175,2,18
riga_bus_175,3,3
riga_bus_175,4,1
riga_bus_175,22,3
riga_bus_165,1,1
riga_bus_165,2,6
riga_bus_165,3,1
riga_bus_165,22,3
riga_trol_27,3,1
riga_trol_27,4,19
riga_trol_27,5,13
riga_trol_27,6,26
riga_trol_27,7,37
riga_trol_27,8,44
riga_trol_27,9,65
riga_trol_27,10,66
riga_trol_27,11,97
riga_trol_27,12,57
riga_trol_27,13,77
riga_trol_27,14,64
riga_trol_27,15,54
riga_trol_27,16,41
riga_trol_27,17,26
riga_trol_27,18,28
riga_trol_27,19,22
riga_trol_27,20,10
riga_trol_27,21,2
riga_trol_18,4,18
riga_trol_18,5,52
riga_trol_18,6,53
riga_trol_18,7,114
riga_trol_18,8,86
riga_trol_18,9,109
riga_trol_18,10,160
riga_trol_18,11,168
riga_trol_18,12,154
riga_trol_18,13,120
riga_trol_18,14,119
riga_trol_18,15,131
riga_trol_18,16,95
riga_trol_18,17,68
riga_trol_18,18,74
riga_trol_18,19,34
riga_trol_18,20,10
riga_trol_18,21,4
riga_bus_3,3,59
riga_bus_3,4,257
riga_bus_3,5,253
riga_bus_3,6,299
riga_bus_3,7,286
riga_bus_3,8,364
riga_bus_3,9,507
riga_bus_3,10,589
riga_bus_3,11,612
riga_bus_3,12,520
riga_bus_3,13,494
riga_bus_3,14,445
riga_bus_3,15,423
riga_bus_3,16,346
riga_bus_3,17,290
riga_bus_3,18,185
riga_bus_3,19,119
riga_bus_3,20,55
riga_bus_3,21,27
riga_tram_11,3,2
riga_tram_11,4,24
riga_tram_11,5,38
riga_tram_11,6,58
riga_tram_11,7,54
riga_tram_11,8,91
riga_tram_11,9,120
riga_tram_11,10,206
riga_tram_11,11,211
riga_tram_11,12,243
riga_tram_11,13,239
riga_tram_11,14,177
riga_tram_11,15,148
riga_tram_11,16,80
riga_tram_11,17,67
riga_tram_11,18,49
riga_tram_11,19,43
riga_tram_11,20,3
riga_tram_11,21,2
riga_bus_21,3,42
riga_bus_21,4,139
riga_bus_21,5,149
riga_bus_21,6,150
riga_bus_21,7,143
riga_bus_21,8,146
riga_bus_21,9,250
riga_bus_21,10,253
riga_bus_21,11,299
riga_bus_21,12,218
riga_bus_21,13,237
riga_bus_21,14,191
riga_bus_21,15,195
riga_bus_21,16,167
riga_bus_21,17,146
riga_bus_21,18,129
riga_bus_21,19,65
riga_bus_21,20,30
riga_bus_21,21,17
riga_bus_31,3,22
riga_bus_31,4,41
riga_bus_31,5,70
riga_bus_31,6,63
riga_bus_31,7,63
riga_bus_31,8,71
riga_bus_31,9,108
riga_bus_31,10,144
riga_bus_31,11,152
riga_bus_31,12,118
riga_bus_31,13,130
riga_bus_31,14,118
riga_bus_31,15,90
riga_bus_31,16,102
riga_bus_31,17,56
riga_bus_31,18,43
riga_bus_31,19,21
riga_bus_31,20,12
riga_bus_31,21,4
riga_bus_8,4,27
riga_bus_8,5,33
riga_bus_8,6,44
riga_bus_8,7,37
riga_bus_8,8,27
riga_bus_8,9,53
riga_bus_8,10,61
riga_bus_8,11,47
riga_bus_8,12,68
riga_bus_8,13,35
riga_bus_8,14,43
riga_bus_8,15,33
riga_bus_8,16,45
riga_bus_8,17,34
riga_bus_8,18,20
riga_bus_8,19,15
riga_bus_8,21,1
riga_bus_51,3,7
riga_bus_51,4,13
riga_bus_51,5,39
riga_bus_51,6,69
riga_bus_51,7,73
riga_bus_51,8,77
riga_bus_51,9,109
riga_bus_51,10,124
riga_bus_51,11,120
riga_bus_51,12,155
riga_bus_51,13,82
riga_bus_51,14,109
riga_bus_51,15,103
riga_bus_51,16,80
riga_bus_51,17,55
riga_bus_51,18,49
riga_bus_51,19,33
riga_bus_51,20,8
riga_bus_51,21,2
riga_tram_1,3,19
riga_tram_1,4,172
riga_tram_1,5,198
riga_tram_1,6,262
riga_tram_1,7,295
riga_tram_1,8,365
riga_tram_1,9,554
riga_tram_1,10,610
riga_tram_1,11,575
riga_tram_1,12,634
riga_tram_1,13,566
riga_tram_1,14,499
riga_tram_1,15,432
riga_tram_1,16,317
riga_tram_1,17,232
riga_tram_1,18,194
riga_tram_1,19,123
riga_tram_1,20,50
riga_tram_1,21,14
riga_tram_7,3,2
riga_tram_7,4,98
riga_tram_7,5,143
riga_tram_7,6,173
riga_tram_7,7,212
riga_tram_7,8,247
riga_tram_7,9,333
riga_tram_7,10,399
riga_tram_7,11,371
riga_tram_7,12,334
riga_tram_7,13,303
riga_tram_7,14,256
