riga_trol_101,2,4
riga_trol_101,3,79
riga_trol_101,4,116
riga_trol_101,5,156
riga_trol_101,6,164
riga_trol_101,7,230
riga_trol_101,8,72
riga_trol_101,9,83
riga_trol_101,10,19
riga_trol_101,11,1
riga_trol_101,12,11
riga_trol_101,13,68
riga_trol_101,14,39
riga_trol_101,15,118
riga_trol_101,16,131
riga_trol_101,17,149
riga_trol_101,18,92
riga_trol_101,19,41
riga_trol_101,20,22
riga_trol_101,21,18
riga_trol_101,22,3
riga_bus_165,1,4
riga_bus_165,2,12
riga_bus_165,22,4
riga_bus_165,23,6
riga_bus_175,1,20
riga_bus_175,2,13
riga_bus_175,3,3
riga_bus_175,21,2
riga_bus_175,22,9
riga_bus_175,23,8
riga_bus_173,1,15
riga_bus_173,2,15
riga_bus_173,22,10
riga_bus_173,23,6
riga_bus_7,3,1
riga_bus_7,4,37
riga_bus_7,5,81
riga_bus_7,6,53
riga_bus_7,7,42
riga_bus_7,8,32
riga_bus_7,9,33
riga_bus_7,10,46
riga_bus_7,11,39
riga_bus_7,12,27
riga_bus_7,13,27
riga_bus_7,14,46
riga_bus_7,15,60
riga_bus_7,16,34
riga_bus_7,17,20
riga_bus_7,18,24
riga_bus_7,19,3
riga_bus_7,20,3
riga_bus_7,21,4
riga_bus_7,22,1
riga_bus_1,3,10
riga_bus_1,4,66
riga_bus_1,5,130
riga_bus_1,6,107
riga_bus_1,7,72
riga_bus_1,8,63
riga_bus_1,9,75
riga_bus_1,10,111
riga_bus_1,11,92
riga_bus_1,12,84
riga_bus_1,13,93
riga_bus_1,14,108
riga_bus_1,15,126
riga_bus_1,16,81
riga_bus_1,17,46
riga_bus_1,18,37
riga_bus_1,19,27
riga_bus_1,20,17
riga_bus_1,21,7
riga_bus_1,22,2
riga_bus_31,2,1
riga_bus_31,3,49
riga_bus_31,4,146
riga_bus_31,5,156
riga_bus_31,6,87
riga_bus_31,7,101
riga_bus_31,8,96
riga_bus_31,9,136
riga_bus_31,10,95
riga_bus_31,11,105
riga_bus_31,12,99
riga_bus_31,13,119
riga_bus_31,14,133
riga_bus_31,15,141
riga_bus_31,16,120
riga_bus_31,17,85
riga_bus_31,18,43
riga_bus_31,19,37
riga_bus_31,20,16
riga_bus_31,21,2
riga_bus_31,22,2
riga_trol_18,3,9
riga_trol_18,4,99
riga_trol_18,5,256
riga_trol_18,6,183
riga_trol_18,7,155
riga_trol_18,8,158
riga_trol_18,9,214
riga_trol_18,10,236
riga_trol_18,11,206
riga_trol_18,12,247
riga_trol_18,13,214
riga_trol_18,14,278
riga_trol_18,15,237
riga_trol_18,16,163
riga_trol_18,17,69
riga_trol_18,18,67
riga_trol_18,19,39
riga_trol_18,20,30
riga_trol_18,21,6
riga_trol_18,22,1
