riga_bus_172,1,2
riga_bus_172,2,6
riga_bus_172,3,1
riga_bus_172,4,1
riga_bus_172,21,4
riga_bus_172,22,1
riga_bus_172,23,1
riga_bus_175,1,8
riga_bus_175,2,15
riga_bus_175,3,3
riga_bus_175,20,2
riga_bus_175,21,6
riga_bus_175,22,5
riga_bus_173,1,3
riga_bus_173,2,12
riga_bus_173,3,1
riga_bus_173,21,6
riga_bus_173,22,1
riga_tram_1,3,21
riga_tram_1,4,201
riga_tram_1,5,242
riga_tram_1,6,373
riga_tram_1,7,463
riga_tram_1,8,608
riga_tram_1,9,684
riga_tram_1,10,886
riga_tram_1,11,768
riga_tram_1,12,781
riga_tram_1,13,766
riga_tram_1,14,654
riga_tram_1,15,509
riga_tram_1,16,372
riga_tram_1,17,351
riga_tram_1,18,279
riga_tram_1,19,231
riga_tram_1,20,9
riga_bus_16,3,5
riga_bus_16,4,36
riga_bus_16,5,37
riga_bus_16,6,29
riga_bus_16,7,25
riga_bus_16,8,69
riga_bus_16,9,51
riga_bus_16,10,61
riga_bus_16,11,27
riga_bus_16,12,48
riga_bus_16,13,25
riga_bus_16,14,49
riga_bus_16,15,31
riga_bus_16,16,47
riga_bus_16,17,37
riga_bus_16,18,18
riga_bus_16,19,18
riga_bus_16,20,1
riga_trol_22,4,36
riga_trol_22,5,97
riga_trol_22,6,117
riga_trol_22,7,162
riga_trol_22,8,179
riga_trol_22,9,251
riga_trol_22,10,325
riga_trol_22,11,235
riga_trol_22,12,228
riga_trol_22,13,176
riga_trol_22,14,166
riga_trol_22,15,189
riga_trol_22,16,128
riga_trol_22,17,105
riga_trol_22,18,99
riga_trol_22,19,58
riga_trol_4,3,27
riga_trol_4,4,147
riga_trol_4,5,178
riga_trol_4,6,231
riga_trol_4,7,326
riga_trol_4,8,379
riga_trol_4,9,422
riga_trol_4,10,479
riga_trol_4,11,400
riga_trol_4,12,429
riga_trol_4,13,404
riga_trol_4,14,325
riga_trol_4,15,330
riga_trol_4,16,217
riga_trol_4,17,128
riga_trol_4,18,181
riga_trol_4,19,77
riga_trol_4,20,9
riga_bus_3,3,81
riga_bus_3,4,308
riga_bus_3,5,331
riga_bus_3,6,339
riga_bus_3,7,386
riga_bus_3,8,550
riga_bus_3,9,632
riga_bus_3,10,666
riga_bus_3,11,688
riga_bus_3,12,607
riga_bus_3,13,538
riga_bus_3,14,512
riga_bus_3,15,431
riga_bus_3,16,428
riga_bus_3,17,320
riga_bus_3,18,233
riga_bus_3,19,175
riga_bus_3,20,10
riga_bus_31,3,18
riga_bus_31,4,31
riga_bus_31,5,81
riga_bus_31,6,91
riga_bus_31,7,81
riga_bus_31,8,86
riga_bus_31,9,110
riga_bus_31,10,150
riga_bus_31,11,124
riga_bus_31,12,104
riga_bus_31,13,124
riga_bus_31,14,132
riga_bus_31,15,85
riga_bus_31,16,71
riga_bus_31,17,56
riga_bus_31,18,65
riga_bus_31,19,29
riga_trol_18,3,2
riga_trol_18,4,23
riga_trol_18,5,75
riga_trol_18,6,83
riga_trol_18,7,96
riga_trol_18,8,98
riga_trol_18,9,115
riga_trol_18,10,161
riga_trol_18,11,137
riga_trol_18,12,178
riga_trol_18,13,159
riga_trol_18,14,103
riga_trol_18,15,129
riga_trol_18,16,85
riga_trol_18,17,77
riga_trol_18,18,74
riga_trol_18,19,48
riga_bus_28,3,1
riga_bus_28,4,7
riga_bus_28,5,10
riga_bus_28,6,6
riga_bus_28,7,11
riga_bus_28,8,11
riga_bus_28,9,14
riga_bus_28,10,19
riga_bus_28,11,18
riga_bus_28,12,23
riga_bus_28,13,16
riga_bus_28,14,20
riga_bus_28,15,9
riga_bus_28,16,4
riga_bus_28,17,6
riga_bus_28,18,6
riga_bus_28,19,4
riga_bus_2,3,36
riga_bus_2,4,95
riga_bus_2,5,82
riga_bus_2,6,73
riga_bus_2,7,94
riga_bus_2,8,79
riga_bus_2,9,167
riga_bus_2,10,160
riga_bus_2,11,147
riga_bus_2,12,187
riga_bus_2,13,141
riga_bus_2,14,174
riga_bus_2,15,133
riga_bus_2,16,97
riga_bus_2,17,99
riga_bus_2,18,60
riga_bus_2,19,56
riga_bus_21,3,31
riga_bus_21,4,163
riga_bus_21,5,160
riga_bus_21,6,173
riga_bus_21,7,181
riga_bus_21,8,209
riga_bus_21,9,265
riga_bus_21,10,304
riga_bus_21,11,336
riga_bus_21,12,263
riga_bus_21,13,227
riga_bus_21,14,161
riga_bus_21,15,185
riga_bus_21,16,86
riga_bus_21,17,81
riga_bus_21,18,54
riga_bus_21,19,73
riga_bus_46,4,39
riga_bus_46,5,50
riga_bus_46,6,53
riga_bus_46,7,61
riga_bus_46,8,80
riga_bus_46,9,77
riga_bus_46,10,97
riga_bus_46,11,93
riga_bus_46,12,81
riga_bus_46,13,72
riga_bus_46,14,59
riga_bus_46,15,60
riga_bus_46,16,52
riga_bus_46,17,22
riga_bus_46,18,21
riga_bus_46,19,1
riga_bus_46,20,7
riga_tram_10,4,14
riga_tram_10,5,23
riga_tram_10,6,40
riga_tram_10,7,33
riga_tram_10,8,35
riga_tram_10,9,55
riga_tram_10,10,52
riga_tram_10,11,52
riga_tram_10,12,54
riga_tram_10,13,56
riga_tram_10,14,40
riga_tram_10,15,24
riga_tram_10,16,31
riga_tram_10,17,28
riga_tram_10,18,10
riga_tram_10,19,12
riga_tram_10,20,2
riga_bus_23,3,3
riga_bus_23,4,60
riga_bus_23,5,54
riga_bus_23,6,41
riga_bus_23,7,41
riga_bus_23,8,51
riga_bus_23,9,33
riga_bus_23,10,51
riga_bus_23,11,36
riga_bus_23,12,30
riga_bus_23,13,44
riga_bus_23,14,35
riga_bus_23,15,31
riga_bus_23,16,27
riga_bus_23,17,21
riga_bus_23,18,24
riga_bus_23,19,12
riga_trol_16,5,29
riga_trol_16,6,60
riga_trol_16,7,97
riga_trol_16,8,110
riga_trol_16,9,123
riga_trol_16,10,149
riga_trol_16,11,144
riga_trol_16,12,139
riga_trol_16,13,125
riga_trol_16,14,91
riga_trol_16,15,111
riga_trol_16,16,72
riga_trol_16,17,67
riga_trol_16,18,71
riga_trol_16,19,38
riga_trol_16,20,2
riga_tram_11,3,4
riga_tram_11,4,46
riga_tram_11,5,89
riga_tram_11,6,99
riga_tram_11,7,145
riga_tram_11,8,145
riga_tram_11,9,177
riga_tram_11,10,240
riga_tram_11,11,264
riga_tram_11,12,286
riga_tram_11,13,258
riga_tram_11,14,205
riga_tram_11,15,126
riga_tram_11,16,124
riga_tram_11,17,90
riga_tram_11,18,49
riga_tram_11,19,41
riga_tram_11,20,1
riga_trol_9,4,7
riga_trol_9,5,42
riga_trol_9,6,31
riga_trol_9,7,40
riga_trol_9,8,30
riga_trol_9,9,61
riga_trol_9,10,63
riga_trol_9,11,69
riga_trol_9,12,105
riga_trol_9,13,68
riga_trol_9,14,64
riga_trol_9,15,43
riga_trol_9,16,34
riga_trol_9,17,24
riga_trol_9,18,33
riga_trol_9,19,40
riga_trol_17,3,1
riga_trol_17,4,40
riga_trol_17,5,82
riga_trol_17,6,103
riga_trol_17,7,158
riga_trol_17,8,163
riga_trol_17,9,224
riga_trol_17,10,233
riga_trol_17,11,214
riga_trol_17,12,209
riga_trol_17,13,223
riga_trol_17,14,156
riga_trol_17,15,123
riga_trol_17,16,105
riga_trol_17,17,98
riga_trol_17,18,79
riga_trol_17,19,72
riga_trol_17,20,2
riga_bus_48,3,4
riga_bus_48,4,49
riga_bus_48,5,52
riga_bus_48,6,66
riga_bus_48,7,64
riga_bus_48,8,84
riga_bus_48,9,106
riga_bus_48,10,117
riga_bus_48,11,104
riga_bus_48,12,98
riga_bus_48,13,76
riga_bus_48,14,101
riga_bus_48,15,64
riga_bus_48,16,25
riga_bus_48,17,28
riga_bus_48,18,23
riga_bus_48,19,26
riga_bus_6,3,23
riga_bus_6,4,16
riga_bus_6,5,37
riga_bus_6,6,47
riga_bus_6,7,57
riga_bus_6,8,61
riga_bus_6,9,78
riga_bus_6,10,88
riga_bus_6,11,71
riga_bus_6,12,71
riga_bus_6,13,48
riga_bus_6,14,56
riga_bus_6,15,55
riga_bus_6,16,39
riga_bus_6,17,33
riga_bus_6,18,21
riga_bus_6,19,37
riga_bus_6,20,2
riga_trol_23,3,2
riga_trol_23,4,66
riga_trol_23,5,81
riga_trol_23,6,102
riga_trol_23,7,115
riga_trol_23,8,168
riga_trol_23,9,235
riga_trol_23,10,227
riga_trol_23,11,197
riga_trol_23,12,175
riga_trol_23,13,150
riga_trol_23,14,151
riga_trol_23,15,108
riga_trol_23,16,130
riga_trol_23,17,66
riga_trol_23,18,41
riga_trol_23,19,34
