riga_bus_172,2,12
riga_bus_172,3,1
riga_bus_172,21,2
riga_bus_172,22,2
riga_bus_175,1,7
riga_bus_175,2,12
riga_bus_175,3,2
riga_bus_175,20,4
riga_bus_175,21,4
riga_bus_175,22,1
riga_tram_1,3,18
riga_tram_1,4,122
riga_tram_1,5,187
riga_tram_1,6,230
riga_tram_1,7,259
riga_tram_1,8,388
riga_tram_1,9,473
riga_tram_1,10,569
riga_tram_1,11,596
riga_tram_1,12,524
riga_tram_1,13,515
riga_tram_1,14,447
riga_tram_1,15,417
riga_tram_1,16,299
riga_tram_1,17,229
riga_tram_1,18,208
riga_tram_1,19,130
riga_tram_1,20,2
riga_bus_9,3,2
riga_bus_9,4,11
riga_bus_9,5,22
riga_bus_9,6,15
riga_bus_9,7,10
riga_bus_9,8,9
riga_bus_9,9,26
riga_bus_9,10,32
riga_bus_9,11,27
riga_bus_9,12,18
riga_bus_9,13,13
riga_bus_9,14,24
riga_bus_9,15,17
riga_bus_9,16,9
riga_bus_9,17,9
riga_bus_9,18,4
riga_bus_9,19,4
riga_trol_19,4,11
riga_trol_19,5,42
riga_trol_19,6,52
riga_trol_19,7,33
riga_trol_19,8,41
riga_trol_19,9,86
riga_trol_19,10,67
riga_trol_19,11,69
riga_trol_19,12,72
riga_trol_19,13,51
riga_trol_19,14,64
riga_trol_19,15,55
riga_trol_19,16,30
riga_trol_19,17,26
riga_trol_19,18,29
riga_trol_19,19,20
riga_trol_19,20,1
riga_trol_16,4,13
riga_trol_16,5,24
riga_trol_16,6,44
riga_trol_16,7,60
riga_trol_16,8,33
riga_trol_16,9,54
riga_trol_16,10,70
riga_trol_16,11,82
riga_trol_16,12,84
riga_trol_16,13,75
riga_trol_16,14,60
riga_trol_16,15,73
riga_trol_16,16,58
riga_trol_16,17,32
riga_trol_16,18,46
riga_trol_16,19,25
riga_trol_4,3,30
riga_trol_4,4,118
riga_trol_4,5,156
riga_trol_4,6,136
riga_trol_4,7,168
riga_trol_4,8,202
riga_trol_4,9,275
riga_trol_4,10,303
riga_trol_4,11,297
riga_trol_4,12,285
riga_trol_4,13,283
riga_trol_4,14,263
riga_trol_4,15,229
riga_trol_4,16,178
riga_trol_4,17,166
riga_trol_4,18,129
riga_trol_4,19,98
riga_trol_4,20,7
riga_trol_9,4,5
riga_trol_9,5,18
riga_trol_9,6,13
riga_trol_9,7,22
riga_trol_9,8,17
riga_trol_9,9,46
riga_trol_9,10,41
riga_trol_9,11,54
riga_trol_9,12,38
riga_trol_9,13,28
riga_trol_9,14,36
riga_trol_9,15,36
riga_trol_9,16,27
riga_trol_9,17,26
riga_trol_9,18,22
riga_trol_9,19,8
riga_trol_9,20,1
riga_trol_25,3,1
riga_trol_25,4,42
riga_trol_25,5,60
riga_trol_25,6,70
riga_trol_25,7,63
riga_trol_25,8,100
riga_trol_25,9,125
riga_trol_25,10,138
riga_trol_25,11,160
riga_trol_25,12,171
riga_trol_25,13,108
riga_trol_25,14,126
riga_trol_25,15,109
riga_trol_25,16,67
riga_trol_25,17,43
riga_trol_25,18,53
riga_trol_25,19,33
riga_bus_23,3,3
riga_bus_23,4,38
riga_bus_23,5,50
riga_bus_23,6,23
riga_bus_23,7,26
riga_bus_23,8,30
riga_bus_23,9,32
riga_bus_23,10,44
riga_bus_23,11,65
riga_bus_23,12,45
riga_bus_23,13,35
riga_bus_23,14,45
riga_bus_23,15,38
riga_bus_23,16,28
riga_bus_23,17,28
riga_bus_23,18,25
riga_bus_23,19,16
riga_bus_22,3,4
riga_bus_22,4,57
riga_bus_22,5,81
riga_bus_22,6,52
riga_bus_22,7,35
riga_bus_22,8,48
riga_bus_22,9,65
riga_bus_22,10,60
riga_bus_22,11,78
riga_bus_22,12,81
riga_bus_22,13,73
riga_bus_22,14,60
riga_bus_22,15,60
riga_bus_22,16,54
riga_bus_22,17,50
riga_bus_22,18,27
riga_bus_22,19,36
riga_bus_22,20,1
riga_bus_3,3,57
riga_bus_3,4,193
riga_bus_3,5,215
riga_bus_3,6,253
riga_bus_3,7,265
riga_bus_3,8,314
riga_bus_3,9,443
riga_bus_3,10,506
riga_bus_3,11,513
riga_bus_3,12,427
riga_bus_3,13,412
riga_bus_3,14,432
riga_bus_3,15,348
riga_bus_3,16,288
riga_bus_3,17,252
riga_bus_3,18,223
riga_bus_3,19,128
riga_bus_3,20,5
riga_tram_11,3,3
riga_tram_11,4,29
riga_tram_11,5,47
riga_tram_11,6,43
riga_tram_11,7,71
riga_tram_11,8,97
riga_tram_11,9,139
riga_tram_11,10,178
riga_tram_11,11,225
riga_tram_11,12,229
riga_tram_11,13,168
riga_tram_11,14,162
riga_tram_11,15,116
riga_tram_11,16,78
riga_tram_11,17,81
riga_tram_11,18,49
riga_tram_11,19,30
riga_bus_15,3,29
riga_bus_15,4,74
riga_bus_15,5,85
riga_bus_15,6,77
riga_bus_15,7,75
riga_bus_15,8,77
riga_bus_15,9,99
riga_bus_15,10,156
riga_bus_15,11,161
riga_bus_15,12,130
riga_bus_15,13,125
riga_bus_15,14,127
riga_bus_15,15,139
riga_bus_15,16,125
riga_bus_15,17,87
riga_bus_15,18,51
riga_bus_15,19,53
riga_bus_15,20,6
riga_bus_24,4,45
riga_bus_24,5,94
riga_bus_24,6,72
riga_bus_24,7,87
riga_bus_24,8,84
riga_bus_24,9,134
riga_bus_24,10,184
riga_bus_24,11,197
riga_bus_24,12,198
riga_bus_24,13,166
riga_bus_24,14,146
riga_bus_24,15,105
riga_bus_24,16,85
riga_bus_24,17,74
riga_bus_24,18,54
riga_bus_24,19,41
riga_bus_24,20,2
riga_trol_22,4,29
riga_trol_22,5,62
riga_trol_22,6,55
riga_trol_22,7,103
riga_trol_22,8,97
riga_trol_22,9,157
riga_trol_22,10,183
riga_trol_22,11,167
riga_trol_22,12,183
riga_trol_22,13,159
riga_trol_22,14,136
riga_trol_22,15,113
riga_trol_22,16,110
riga_trol_22,17,62
riga_trol_22,18,60
riga_trol_22,19,35
riga_trol_22,20,1
riga_bus_56,4,11
riga_bus_56,5,17
riga_bus_56,6,44
riga_bus_56,7,44
riga_bus_56,8,28
riga_bus_56,9,48
riga_bus_56,10,75
riga_bus_56,11,87
riga_bus_56,12,50
riga_bus_56,13,53
riga_bus_56,14,59
riga_bus_56,15,50
riga_bus_56,16,37
riga_bus_56,17,24
riga_bus_56,18,40
riga_bus_56,19,9
riga_bus_36,3,22
riga_bus_36,4,27
riga_bus_36,5,44
riga_bus_36,6,16
riga_bus_36,7,56
riga_bus_36,8,108
riga_bus_36,9,155
riga_bus_36,10,177
riga_bus_36,11,147
riga_bus_36,12,145
riga_bus_36,13,134
riga_bus_36,14,83
riga_bus_36,15,68
riga_bus_36,16,51
riga_bus_36,17,31
riga_bus_36,18,29
riga_bus_36,19,18
riga_bus_36,20,1
riga_bus_21,3,30
riga_bus_21,4,113
riga_bus_21,5,122
riga_bus_21,6,122
riga_bus_21,7,110
riga_bus_21,8,129
riga_bus_21,9,177
riga_bus_21,10,215
riga_bus_21,11,243
riga_bus_21,12,190
riga_bus_21,13,224
riga_bus_21,14,201
riga_bus_21,15,211
riga_bus_21,16,163
riga_bus_21,17,144
riga_bus_21,18,132
riga_bus_21,19,80
riga_bus_21,20,2
riga_trol_13,6,13
riga_trol_13,7,19
riga_trol_13,8,29
riga_trol_13,9,46
riga_trol_13,10,41
riga_trol_13,11,21
riga_trol_13,12,22
riga_trol_13,13,42
riga_trol_13,14,20
riga_bus_52,3,12
riga_bus_52,4,39
riga_bus_52,5,36
riga_bus_52,6,43
riga_bus_52,7,43
riga_bus_52,8,72
riga_bus_52,9,89
riga_bus_52,10,84
riga_bus_52,11,95
riga_bus_52,12,89
riga_bus_52,13,80
riga_bus_52,14,73
riga_bus_52,15,56
riga_bus_52,16,56
riga_bus_52,17,42
riga_bus_52,18,33
riga_bus_52,19,18
riga_bus_51,3,3
riga_bus_51,4,28
riga_bus_51,5,66
riga_bus_51,6,39
riga_bus_51,7,52
riga_bus_51,8,55
riga_bus_51,9,66
riga_bus_51,10,101
riga_bus_51,11,97
riga_bus_51,12,85
riga_bus_51,13,71
riga_bus_51,14,78
riga_bus_51,15,80
riga_bus_51,16,53
riga_bus_51,17,53
riga_bus_51,18,45
riga_bus_51,19,28
riga_trol_15,4,82
riga_trol_15,5,154
riga_trol_15,6,173
riga_trol_15,7,260
riga_trol_15,8,328
riga_trol_15,9,421
riga_trol_15,10,464
riga_trol_15,11,538
riga_trol_15,12,473
riga_trol_15,13,385
riga_trol_15,14,342
riga_trol_15,15,283
riga_trol_15,16,231
riga_trol_15,17,226
riga_trol_15,18,155
riga_trol_15,19,91
riga_trol_15,20,1
riga_trol_11,4,1
riga_trol_11,5,23
riga_trol_11,6,20
riga_trol_11,7,17
riga_trol_11,8,30
riga_trol_11,9,27
riga_trol_11,10,42
riga_trol_11,11,35
riga_trol_11,12,48
riga_trol_11,13,40
riga_trol_11,14,34
riga_trol_11,15,47
riga_trol_11,16,18
riga_trol_11,17,13
riga_trol_11,18,13
riga_trol_11,19,13
riga_trol_17,3,1
riga_trol_17,4,46
riga_trol_17,5,65
riga_trol_17,6,67
riga_trol_17,7,67
riga_trol_17,8,110
riga_trol_17,9,153
riga_trol_17,10,186
riga_trol_17,11,205
riga_trol_17,12,189
riga_trol_17,13,178
riga_trol_17,14,150
riga_trol_17,15,120
riga_trol_17,16,120
riga_trol_17,17,69
riga_trol_17,18,60
riga_trol_17,19,32
riga_bus_6,3,9
riga_bus_6,4,41
riga_bus_6,5,21
riga_bus_6,6,22
riga_bus_6,7,23
riga_bus_6,8,49
riga_bus_6,9,51
riga_bus_6,10,64
riga_bus_6,11,67
riga_bus_6,12,53
riga_bus_6,13,70
riga_bus_6,14,54
riga_bus_6,15,70
riga_bus_6,16,50
riga_bus_6,17,38
riga_bus_6,18,20
riga_bus_6,19,24
riga_bus_6,20,3
riga_bus_31,3,17
riga_bus_31,4,32
riga_bus_31,5,67
riga_bus_31,6,73
riga_bus_31,7,42
riga_bus_31,8,52
riga_bus_31,9,106
riga_bus_31,10,98
riga_bus_31,11,84
riga_bus_31,12,90
riga_bus_31,13,119
riga_bus_31,14,130
riga_bus_31,15,82
riga_bus_31,16,51
riga_bus_31,17,51
riga_bus_31,18,44
riga_bus_31,19,36
riga_bus_31,20,3
riga_tram_7,4,82
riga_tram_7,5,123
riga_tram_7,6,129
riga_tram_7,7,142
riga_tram_7,8,172
riga_tram_7,9,230
riga_tram_7,10,236
riga_tram_7,11,317
riga_tram_7,12,285
riga_tram_7,13,240
riga_tram_7,14,221
riga_tram_7,15,164
riga_tram_7,16,163
riga_tram_7,17,121
riga_tram_7,18,89
riga_tram_7,19,45
riga_trol_3,4,25
riga_trol_3,5,67
riga_trol_3,6,57
riga_trol_3,7,70
riga_trol_3,8,88
riga_trol_3,9,112
riga_trol_3,10,134
riga_trol_3,11,121
riga_trol_3,12,114
riga_trol_3,13,99
riga_trol_3,14,85
riga_trol_3,15,46
riga_trol_3,16,45
riga_trol_3,17,59
riga_trol_3,18,38
riga_trol_3,19,26
riga_trol_3,20,1
riga_bus_48,3,4
riga_bus_48,4,34
riga_bus_48,5,36
riga_bus_48,6,42
riga_bus_48,7,30
riga_bus_48,8,52
riga_bus_48,9,62
riga_bus_48,10,90
riga_bus_48,11,105
riga_bus_48,12,77
riga_bus_48,13,61
riga_bus_48,14,67
riga_bus_48,15,61
riga_bus_48,16,46
riga_bus_48,17,25
riga_bus_48,18,26
riga_bus_48,19,25
riga_bus_20,4,10
riga_bus_20,5,8
riga_bus_20,6,7
riga_bus_20,7,4
riga_bus_20,8,6
riga_bus_20,9,13
riga_bus_20,10,9
riga_bus_20,11,17
riga_bus_20,12,9
riga_bus_20,13,6
riga_bus_20,14,10
riga_bus_20,15,10
riga_bus_20,16,11
riga_bus_20,17,2
riga_bus_20,18,7
riga_bus_20,19,7
riga_bus_28,4,6
riga_bus_28,5,4
riga_bus_28,6,8
riga_bus_28,7,1
riga_bus_28,8,5
riga_bus_28,9,11
riga_bus_28,10,10
riga_bus_28,11,6
riga_bus_28,12,17
riga_bus_28,13,13
riga_bus_28,14,18
riga_bus_28,15,7
riga_bus_28,16,5
riga_bus_28,17,4
riga_bus_28,18,10
riga_bus_28,19,1
riga_bus_55,3,1
riga_bus_55,4,5
riga_bus_55,5,18
riga_bus_55,6,15
riga_bus_55,7,18
riga_bus_55,8,12
riga_bus_55,9,17
riga_bus_55,10,19
riga_bus_55,11,31
riga_bus_55,12,18
riga_bus_55,13,21
riga_bus_55,14,6
riga_bus_55,15,23
riga_bus_55,16,14
riga_bus_55,17,12
riga_bus_55,18,5
riga_bus_55,19,3
riga_bus_5,3,20
riga_bus_5,4,28
riga_bus_5,5,45
riga_bus_5,6,26
riga_bus_5,7,25
riga_bus_5,8,24
riga_bus_5,9,36
riga_bus_5,10,48
riga_bus_5,11,58
riga_bus_5,12,61
riga_bus_5,13,58
riga_bus_5,14,69
riga_bus_5,15,36
riga_bus_5,16,36
riga_bus_5,17,42
riga_bus_5,18,10
riga_bus_5,19,24
riga_bus_37,3,3
riga_bus_37,4,23
riga_bus_37,5,17
riga_bus_37,6,20
riga_bus_37,7,19
riga_bus_37,8,59
riga_bus_37,9,56
riga_bus_37,10,50
riga_bus_37,11,64
riga_bus_37,12,62
riga_bus_37,13,56
riga_bus_37,14,48
riga_bus_37,15,62
riga_bus_37,16,52
riga_bus_37,17,46
riga_bus_37,18,31
riga_bus_37,19,15
riga_bus_46,4,33
riga_bus_46,5,38
riga_bus_46,6,31
riga_bus_46,7,30
riga_bus_46,8,49
riga_bus_46,9,63
riga_bus_46,10,69
