16077,riga_trol_101,1,26830345,1
16077,riga_trol_101,1,26830352,1
16077,riga_trol_101,1,26830353,1
16077,riga_trol_101,1,26830365,1
16077,riga_trol_101,1,26830367,6
16077,riga_trol_101,1,26830369,1
16077,riga_trol_15,1,26830397,3
16077,riga_trol_15,1,26830399,2
16077,riga_trol_15,1,26830400,1
16077,riga_trol_15,1,26830402,1
16077,riga_trol_15,1,26830403,1
16077,riga_trol_15,1,26830404,3
16077,riga_trol_15,1,26830405,2
16077,riga_trol_15,1,26830406,5
16077,riga_trol_15,1,26830407,1
16077,riga_trol_15,1,26830409,1
16077,riga_trol_15,1,26830410,2
16077,riga_trol_15,1,26830412,2
16077,riga_trol_15,1,26830413,2
16077,riga_trol_15,1,26830415,2
16077,riga_trol_15,1,26830416,1
16077,riga_trol_15,1,26830418,1
16077,riga_trol_15,1,26830419,1
16077,riga_trol_15,1,26830423,1
16077,riga_trol_15,0,26830430,1
16077,riga_trol_15,0,26830433,2
16077,riga_trol_15,0,26830436,13
16077,riga_trol_15,0,26830441,1
16077,riga_trol_15,0,26830443,1
16077,riga_trol_15,0,26830446,1
16077,riga_trol_15,0,26830453,2
16077,riga_trol_15,0,26830455,2
16077,riga_trol_15,0,26830457,1
16077,riga_trol_15,0,26830460,2
16077,riga_trol_101,0,26830471,2
16077,riga_trol_101,0,26830472,1
16077,riga_trol_101,0,26830473,1
16077,riga_trol_101,0,26830474,4
16077,riga_trol_101,0,26830475,3
16077,riga_trol_101,0,26830476,1
16077,riga_trol_101,0,26830478,3
16077,riga_trol_101,0,26830480,1
16077,riga_trol_101,0,26830481,2
16077,riga_trol_101,0,26830482,1
16077,riga_trol_101,0,26830484,2
16077,riga_trol_101,0,26830486,1
16077,riga_trol_101,0,26830487,2
16077,riga_trol_101,0,26830492,1
16077,riga_trol_101,0,26830495,2
16077,riga_trol_101,0,26830499,2
16077,riga_trol_101,0,26830501,3
16077,riga_trol_101,0,26830503,1
16077,riga_trol_101,0,26830508,1
16077,riga_trol_101,1,26830952,1
16077,riga_trol_101,1,26830957,1
16077,riga_trol_101,1,26830963,1
16077,riga_trol_101,1,26830966,2
16077,riga_trol_101,1,26830968,1
16077,riga_trol_101,1,26830970,3
16077,riga_trol_101,1,26830972,1
16077,riga_trol_101,1,26830973,13
16077,riga_trol_101,1,26830976,2
16077,riga_trol_101,1,26830978,2
16077,riga_trol_101,1,26830980,1
16077,riga_trol_101,1,26830983,3
16077,riga_trol_101,1,26830985,3
16077,riga_trol_101,1,26830987,3
16077,riga_trol_101,1,26830989,1
16077,riga_trol_101,1,26830992,1
16077,riga_trol_101,1,26830994,1
16077,riga_trol_15,1,26831014,1
16077,riga_trol_15,1,26831026,1
16077,riga_trol_15,1,26831028,1
16077,riga_trol_15,1,26831030,2
16077,riga_trol_15,1,26831033,1
16077,riga_trol_15,0,26831041,2
16077,riga_trol_15,0,26831043,1
16077,riga_trol_15,0,26831045,2
16077,riga_trol_15,0,26831050,1
16077,riga_trol_15,0,26831058,1
16077,riga_trol_15,0,26831059,1
16077,riga_trol_15,0,26831062,1
16077,riga_trol_15,0,26831067,2
16077,riga_trol_15,0,26831069,1
16077,riga_trol_101,0,26831082,1
16077,riga_trol_101,0,26831085,6
16077,riga_trol_101,0,26831089,1
16077,riga_trol_101,0,26831093,2
16077,riga_trol_101,0,26831099,1
16077,riga_trol_101,0,26831103,1
16077,riga_trol_101,0,26831104,1
16077,riga_trol_101,0,26831121,1
16099,riga_trol_12,0,26830366,1
16099,riga_trol_12,0,26830373,4
16099,riga_trol_12,0,26830378,2
16099,riga_trol_12,0,26830383,2
16099,riga_trol_12,0,26830384,1
16099,riga_trol_12,0,26830387,1
16099,riga_trol_12,0,26830389,1
16099,riga_trol_12,0,26830391,1
16099,riga_trol_12,0,26830393,1
16099,riga_trol_12,1,26830420,1
16099,riga_trol_12,1,26830421,1
16099,riga_trol_12,1,26830422,1
16099,riga_trol_12,1,26830423,2
16099,riga_trol_12,1,26830425,1
16099,riga_trol_12,1,26830426,1
16099,riga_trol_12,1,26830427,3
16099,riga_trol_12,1,26830430,1
16099,riga_trol_12,1,26830434,1
16099,riga_trol_12,1,26830438,4
16099,riga_trol_12,1,26830444,1
16099,riga_trol_12,1,26830446,1
16099,riga_trol_12,1,26830449,1
16099,riga_trol_12,0,26830459,1
16099,riga_trol_12,0,26830460,1
16099,riga_trol_12,0,26830465,1
16099,riga_trol_12,0,26830467,2
16099,riga_trol_12,0,26830474,1
16099,riga_trol_12,0,26830481,1
16099,riga_trol_12,0,26830485,2
16099,riga_trol_12,0,26830489,1
16099,riga_trol_12,0,26830491,1
16099,riga_trol_12,0,26830493,1
16099,riga_trol_12,0,26830499,3
16099,riga_trol_12,1,26830517,1
16099,riga_trol_12,1,26830528,1
16099,riga_trol_12,1,26830530,1
16099,riga_trol_12,1,26830531,3
16099,riga_trol_12,1,26830532,1
16099,riga_trol_12,1,26830534,2
16099,riga_trol_12,1,26830536,1
16099,riga_trol_12,1,26830544,3
16099,riga_trol_12,1,26830549,1
16099,riga_trol_12,0,26830563,3
16099,riga_trol_12,0,26830564,1
16099,riga_trol_12,0,26830565,1
16099,riga_trol_12,0,26830567,1
16099,riga_trol_12,0,26830570,1
16099,riga_trol_12,0,26830571,6
16099,riga_trol_12,0,26830576,2
16099,riga_trol_12,0,26830578,1
16099,riga_trol_12,0,26830585,4
16099,riga_trol_12,0,26830586,1
16099,riga_trol_12,0,26830587,1
16099,riga_trol_12,0,26830589,2
16099,riga_trol_12,0,26830592,1
16099,riga_trol_12,0,26830593,1
16099,riga_trol_12,0,26830599,1
16099,riga_trol_12,0,26830604,2
16099,riga_trol_12,0,26830605,1
16099,riga_trol_12,1,26830638,3
16099,riga_trol_12,1,26830641,2
16099,riga_trol_12,1,26830643,4
16099,riga_trol_12,1,26830657,1
16099,riga_trol_12,1,26830659,3
16099,riga_trol_12,1,26830664,1
16099,riga_trol_12,1,26830667,2
16099,riga_trol_12,0,26830674,1
16099,riga_trol_12,0,26830675,2
16099,riga_trol_12,0,26830682,1
16099,riga_trol_12,0,26830683,3
16099,riga_trol_12,0,26830687,1
16099,riga_trol_12,0,26830692,1
16099,riga_trol_12,0,26830699,3
16099,riga_trol_12,0,26830700,1
16099,riga_trol_12,0,26830705,1
16099,riga_trol_12,0,26830715,1
16099,riga_trol_12,1,26830728,1
16099,riga_trol_12,1,26830729,1
16099,riga_trol_12,1,26830731,1
16099,riga_trol_12,1,26830741,2
16099,riga_trol_12,1,26830744,1
16099,riga_trol_12,1,26830759,1
16099,riga_trol_12,1,26830766,2
16099,riga_trol_12,1,26830771,1
16099,riga_trol_12,0,26830775,1
16099,riga_trol_12,0,26830776,1
16099,riga_trol_12,0,26830783,3
16099,riga_trol_12,0,26830789,2
16099,riga_trol_12,0,26830793,2
16099,riga_trol_12,0,26830794,4
16099,riga_trol_12,0,26830795,1
16099,riga_trol_12,0,26830800,1
16099,riga_trol_12,0,26830801,1
16099,riga_trol_12,0,26830802,1
16099,riga_trol_12,0,26830807,1
16099,riga_trol_12,1,26830828,1
16099,riga_trol_12,1,26830829,1
16099,riga_trol_12,1,26830833,1
16099,riga_trol_12,1,26830837,3
16099,riga_trol_12,1,26830838,1
16099,riga_trol_12,1,26830839,2
16099,riga_trol_12,1,26830840,1
16099,riga_trol_12,1,26830842,1
16099,riga_trol_12,1,26830843,1
16099,riga_trol_12,1,26830844,1
16099,riga_trol_12,1,26830845,1
16099,riga_trol_12,1,26830852,1
16099,riga_trol_12,1,26830858,1
16099,riga_trol_12,1,26830864,1
16099,riga_trol_12,0,26830878,1
16099,riga_trol_12,0,26830879,1
16099,riga_trol_12,0,26830880,1
16099,riga_trol_12,0,26830884,2
16099,riga_trol_12,0,26830885,3
16099,riga_trol_12,0,26830896,1
16099,riga_trol_12,0,26830898,2
16099,riga_trol_12,0,26830905,1
16099,riga_trol_12,0,26830913,1
16099,riga_trol_12,1,26830928,1
16099,riga_trol_12,1,26830930,2
16099,riga_trol_12,1,26830931,1
16099,riga_trol_12,1,26830932,1
16099,riga_trol_12,1,26830934,1
16099,riga_trol_12,1,26830935,1
16099,riga_trol_12,1,26830938,1
16099,riga_trol_12,1,26830939,1
16099,riga_trol_12,1,26830944,1
16099,riga_trol_12,0,26830966,1
16099,riga_trol_12,0,26830974,1
16099,riga_trol_12,0,26830975,1
16099,riga_trol_12,0,26830977,4
16099,riga_trol_12,0,26830980,3
16099,riga_trol_12,0,26830982,1
16099,riga_trol_12,0,26830984,4
16099,riga_trol_12,0,26830989,1
16099,riga_trol_12,0,26830992,1
16099,riga_trol_12,0,26830994,2
16099,riga_trol_12,1,26831031,2
16099,riga_trol_12,1,26831032,1
16099,riga_trol_12,1,26831040,2
16099,riga_trol_12,1,26831050,1
16099,riga_trol_12,1,26831051,1
16099,riga_trol_12,1,26831055,4
16099,riga_trol_12,1,26831057,1
16099,riga_trol_12,1,26831058,1
16099,riga_trol_12,1,26831059,4
16099,riga_trol_12,1,26831060,1
16099,riga_trol_12,0,26831089,1
16099,riga_trol_12,0,26831094,1
16099,riga_trol_12,0,26831098,1
16099,riga_trol_12,0,26831099,1
16099,riga_trol_12,0,26831101,2
16099,riga_trol_12,0,26831105,1
16099,riga_trol_12,1,26831152,1
16099,riga_trol_12,1,26831154,1
16099,riga_trol_12,1,26831168,1
16099,riga_trol_12,1,26831176,2
16109,riga_trol_15,1,26830322,3
16109,riga_trol_15,1,26830325,2
16109,riga_trol_15,1,26830326,2
16109,riga_trol_15,1,26830328,1
16109,riga_trol_15,1,26830329,1
16109,riga_trol_15,1,26830330,2
16109,riga_trol_15,1,26830336,1
16109,riga_trol_15,1,26830340,1
16109,riga_trol_15,0,26830352,1
16109,riga_trol_15,0,26830356,1
16109,riga_trol_15,0,26830357,1
16109,riga_trol_15,0,26830361,1
16109,riga_trol_15,0,26830371,1
16109,riga_trol_15,0,26830373,1
16109,riga_trol_15,0,26830375,1
16109,riga_trol_15,1,26830387,1
16109,riga_trol_15,1,26830388,2
16109,riga_trol_15,1,26830391,8
16109,riga_trol_15,1,26830392,6
16109,riga_trol_15,1,26830393,4
16109,riga_trol_15,1,26830394,1
16109,riga_trol_15,1,26830396,6
16109,riga_trol_15,1,26830397,1
16109,riga_trol_15,1,26830398,2
16109,riga_trol_15,1,26830400,1
16109,riga_trol_15,1,26830402,3
16109,riga_trol_15,1,26830403,1
16109,riga_trol_15,1,26830404,1
16109,riga_trol_15,0,26830418,1
16109,riga_trol_15,0,26830423,7
16109,riga_trol_15,0,26830425,1
16109,riga_trol_15,0,26830428,1
16109,riga_trol_15,0,26830430,1
16109,riga_trol_15,0,26830432,1
16109,riga_trol_15,0,26830434,1
16109,riga_trol_15,0,26830435,1
16109,riga_trol_15,0,26830447,2
16109,riga_trol_101,0,26830459,2
16109,riga_trol_101,0,26830460,1
16109,riga_trol_101,0,26830461,2
16109,riga_trol_101,0,26830463,2
16109,riga_trol_101,0,26830464,2
16109,riga_trol_101,0,26830465,1
16109,riga_trol_101,0,26830467,1
16109,riga_trol_101,0,26830468,1
16109,riga_trol_101,0,26830475,1
16109,riga_trol_101,0,26830476,1
16109,riga_trol_101,0,26830481,1
16109,riga_trol_101,0,26830487,2
16109,riga_trol_101,0,26830490,1
16109,riga_trol_101,0,26830496,1
16109,riga_trol_101,0,26830498,1
16109,riga_trol_15,0,26830943,2
16109,riga_trol_15,0,26830949,1
16109,riga_trol_15,0,26830952,1
16109,riga_trol_15,0,26830954,1
16109,riga_trol_15,0,26830960,2
16109,riga_trol_15,0,26830962,1
16109,riga_trol_15,0,26830964,2
16109,riga_trol_15,0,26830966,2
16109,riga_trol_15,0,26830969,2
16109,riga_trol_15,0,26830971,1
16109,riga_trol_15,0,26830980,1
16109,riga_trol_15,0,26830983,1
16109,riga_trol_15,0,26830984,2
16109,riga_trol_15,0,26830985,2
16109,riga_trol_15,1,26831002,1
16109,riga_trol_15,1,26831004,1
16109,riga_trol_15,1,26831018,1
16109,riga_trol_15,1,26831020,2
16109,riga_trol_15,1,26831023,1
16109,riga_trol_15,0,26831034,3
16109,riga_trol_15,0,26831035,3
16109,riga_trol_15,0,26831037,2
16109,riga_trol_15,0,26831039,3
16109,riga_trol_15,0,26831040,3
16109,riga_trol_15,0,26831044,1
16109,riga_trol_15,0,26831047,1
16109,riga_trol_15,0,26831056,1
16109,riga_trol_15,0,26831058,1
16109,riga_trol_101,0,26831075,1
16109,riga_trol_101,0,26831079,1
16109,riga_trol_101,0,26831081,1
16109,riga_trol_101,0,26831105,1
16111,riga_trol_15,1,26830314,1
16111,riga_trol_15,1,26830315,2
16111,riga_trol_15,1,26830317,2
16111,riga_trol_15,1,26830318,2
16111,riga_trol_15,1,26830319,1
16111,riga_trol_15,1,26830320,2
16111,riga_trol_15,1,26830322,3
16111,riga_trol_15,1,26830324,1
16111,riga_trol_15,1,26830325,1
16111,riga_trol_15,1,26830327,1
16111,riga_trol_15,1,26830329,2
16111,riga_trol_15,1,26830333,3
16111,riga_trol_15,1,26830334,1
16111,riga_trol_15,0,26830343,1
16111,riga_trol_15,0,26830349,7
16111,riga_trol_15,0,26830356,1
16111,riga_trol_15,0,26830357,1
16111,riga_trol_15,0,26830363,2
16111,riga_trol_15,1,26830381,4
16111,riga_trol_15,1,26830384,5
16111,riga_trol_15,1,26830385,2
16111,riga_trol_15,1,26830387,3
16111,riga_trol_15,1,26830389,4
16111,riga_trol_15,1,26830391,6
16111,riga_trol_15,1,26830393,3
16111,riga_trol_15,1,26830396,3
16111,riga_trol_15,1,26830398,1
16111,riga_trol_15,1,26830400,1
16111,riga_trol_15,1,26830401,1
16111,riga_trol_15,1,26830402,1
16111,riga_trol_15,0,26830412,5
16111,riga_trol_15,0,26830416,4
16111,riga_trol_15,0,26830417,13
16111,riga_trol_15,0,26830418,1
16111,riga_trol_15,0,26830422,1
16111,riga_trol_15,0,26830427,2
16111,riga_trol_15,0,26830428,1
16111,riga_trol_15,0,26830431,2
16111,riga_trol_15,0,26830434,1
16111,riga_trol_15,1,26830453,1
16111,riga_trol_15,1,26830454,1
16111,riga_trol_15,1,26830455,1
16111,riga_trol_15,1,26830457,2
16111,riga_trol_15,1,26830459,2
16111,riga_trol_15,1,26830460,1
16111,riga_trol_15,1,26830463,2
16111,riga_trol_15,1,26830467,1
16111,riga_trol_15,1,26830468,1
16111,riga_trol_15,1,26830469,3
16111,riga_trol_15,1,26830470,2
16111,riga_trol_15,1,26830471,1
16111,riga_trol_15,1,26830474,1
16111,riga_trol_15,1,26830477,2
16111,riga_trol_15,1,26830479,1
16111,riga_trol_15,0,26830942,1
16111,riga_trol_15,0,26830945,1
16111,riga_trol_15,0,26830946,2
16111,riga_trol_15,0,26830949,2
16111,riga_trol_15,0,26830951,1
16111,riga_trol_15,0,26830955,1
16111,riga_trol_15,0,26830957,2
16111,riga_trol_15,0,26830958,2
16111,riga_trol_15,0,26830959,1
16111,riga_trol_15,0,26830961,5
16111,riga_trol_15,0,26830962,1
16111,riga_trol_15,0,26830963,1
16111,riga_trol_15,0,26830965,2
16111,riga_trol_15,0,26830966,1
16111,riga_trol_15,0,26830973,1
16111,riga_trol_15,0,26830976,1
16111,riga_trol_15,0,26830980,4
16111,riga_trol_15,0,26830982,2
16111,riga_trol_15,0,26830983,1
16111,riga_trol_15,1,26830997,1
16111,riga_trol_15,1,26830998,3
16111,riga_trol_15,1,26830999,1
16111,riga_trol_15,1,26831000,2
16111,riga_trol_15,1,26831002,3
16111,riga_trol_15,1,26831003,1
16111,riga_trol_15,1,26831004,1
16111,riga_trol_15,1,26831007,1
16111,riga_trol_15,1,26831009,3
16111,riga_trol_15,1,26831018,1
16111,riga_trol_15,0,26831028,3
16111,riga_trol_15,0,26831029,1
16111,riga_trol_15,0,26831032,4
16111,riga_trol_15,0,26831034,4
16111,riga_trol_15,0,26831035,1
16111,riga_trol_15,0,26831037,1
16111,riga_trol_15,0,26831045,1
16111,riga_trol_15,0,26831048,1
16111,riga_trol_15,1,26831072,1
16111,riga_trol_15,1,26831073,1
16111,riga_trol_15,1,26831074,1
16111,riga_trol_15,1,26831075,2
16111,riga_trol_15,1,26831076,1
16111,riga_trol_15,1,26831077,1
16111,riga_trol_15,1,26831080,1
16111,riga_trol_15,1,26831082,1
16111,riga_trol_15,1,26831085,1
16111,riga_trol_15,1,26831090,1
16120,riga_trol_101,1,26830344,1
16120,riga_trol_22,0,26830367,1
16120,riga_trol_22,1,26830402,6
16120,riga_trol_22,1,26830403,1
16120,riga_trol_22,1,26830405,4
16120,riga_trol_22,1,26830406,2
16120,riga_trol_22,1,26830409,4
16120,riga_trol_22,1,26830410,1
16120,riga_trol_22,1,26830412,2
16120,riga_trol_22,1,26830419,1
16120,riga_trol_22,1,26830420,1
16120,riga_trol_22,0,26830428,1
16120,riga_trol_22,0,26830434,1
16120,riga_trol_22,0,26830435,2
16120,riga_trol_22,0,26830440,1
16120,riga_trol_22,0,26830444,2
16120,riga_trol_22,0,26830448,2
16120,riga_trol_22,0,26830450,2
16120,riga_trol_22,1,26830468,1
16120,riga_trol_22,1,26830469,1
16120,riga_trol_22,1,26830470,2
16120,riga_trol_22,1,26830472,2
16120,riga_trol_22,1,26830473,2
16120,riga_trol_22,1,26830476,4
16120,riga_trol_22,1,26830477,2
16120,riga_trol_22,1,26830478,1
16120,riga_trol_22,1,26830480,1
16120,riga_trol_22,1,26830487,1
16120,riga_trol_22,0,26830494,2
16120,riga_trol_22,0,26830504,1
16120,riga_trol_22,0,26830507,1
16120,riga_trol_22,1,26830880,5
16120,riga_trol_22,1,26830881,7
16120,riga_trol_22,1,26830882,4
16120,riga_trol_22,1,26830883,2
16120,riga_trol_22,1,26830889,1
16120,riga_trol_22,1,26830890,2
16120,riga_trol_22,1,26830892,2
16120,riga_trol_22,1,26830899,1
16120,riga_trol_22,0,26830905,2
16120,riga_trol_22,0,26830906,4
16120,riga_trol_22,0,26830909,2
16120,riga_trol_22,0,26830913,1
16120,riga_trol_22,0,26830915,5
16120,riga_trol_22,0,26830917,1
16120,riga_trol_22,0,26830921,3
16120,riga_trol_22,0,26830926,2
16120,riga_trol_22,1,26830944,2
16120,riga_trol_22,1,26830945,6
16120,riga_trol_22,1,26830948,3
16120,riga_trol_22,1,26830949,2
16120,riga_trol_22,1,26830953,2
16120,riga_trol_22,1,26830956,1
16120,riga_trol_22,1,26830964,1
16120,riga_trol_22,0,26830968,2
16120,riga_trol_22,0,26830970,8
16120,riga_trol_22,0,26830971,2
16120,riga_trol_22,0,26830972,3
16120,riga_trol_22,0,26830973,1
16120,riga_trol_22,0,26830975,1
16120,riga_trol_22,0,26830977,1
16120,riga_trol_22,0,26830982,3
16120,riga_trol_22,0,26830984,1
16120,riga_trol_22,0,26830987,3
16120,riga_trol_22,0,26830992,1
16120,riga_trol_22,1,26831011,4
16120,riga_trol_22,1,26831013,2
16120,riga_trol_22,1,26831014,2
16120,riga_trol_22,1,26831015,1
16120,riga_trol_22,1,26831017,2
16120,riga_trol_22,1,26831018,4
16120,riga_trol_22,1,26831020,1
16120,riga_trol_22,1,26831022,1
16120,riga_trol_22,1,26831025,1
16120,riga_trol_22,1,26831026,1
16120,riga_trol_22,1,26831031,1
16120,riga_trol_22,0,26831037,1
16120,riga_trol_22,0,26831038,3
16120,riga_trol_22,0,26831040,5
16120,riga_trol_22,0,26831047,1
16120,riga_trol_22,0,26831050,1
16120,riga_trol_22,0,26831060,1
16120,riga_trol_22,0,26831061,1
16120,riga_trol_101,0,26831078,1
16120,riga_trol_101,0,26831080,1
16120,riga_trol_101,0,26831081,2
16120,riga_trol_101,0,26831083,2
16120,riga_trol_101,0,26831088,1
16120,riga_trol_101,0,26831104,1
16120,riga_trol_101,0,26831109,1
16120,riga_trol_101,0,26831120,1
16131,riga_trol_15,0,26830361,1
16131,riga_trol_15,0,26830370,1
16131,riga_trol_15,0,26830373,2
16131,riga_trol_15,0,26830374,1
16131,riga_trol_15,0,26830376,4
16131,riga_trol_15,0,26830385,1
16131,riga_trol_15,0,26830391,1
16131,riga_trol_15,1,26830407,2
16131,riga_trol_15,1,26830408,1
16131,riga_trol_15,1,26830410,1
16131,riga_trol_15,1,26830411,2
16131,riga_trol_15,1,26830412,2
16131,riga_trol_15,1,26830413,3
16131,riga_trol_15,1,26830415,3
16131,riga_trol_15,1,26830417,1
16131,riga_trol_15,1,26830422,1
16131,riga_trol_15,1,26830424,1
16131,riga_trol_15,1,26830426,1
16131,riga_trol_15,1,26830427,1
16131,riga_trol_15,1,26830428,1
16131,riga_trol_15,1,26830435,1
16131,riga_trol_15,0,26830439,1
16131,riga_trol_15,0,26830440,1
16131,riga_trol_15,0,26830444,1
16131,riga_trol_15,0,26830447,1
16131,riga_trol_15,0,26830463,3
16131,riga_trol_15,1,26830484,4
16131,riga_trol_15,1,26830487,2
16131,riga_trol_15,1,26830488,2
16131,riga_trol_15,1,26830494,1
16131,riga_trol_15,1,26830495,1
16131,riga_trol_15,1,26830497,1
16131,riga_trol_15,1,26830501,1
16131,riga_trol_15,1,26830517,1
16131,riga_trol_15,0,26830964,1
16131,riga_trol_15,0,26830969,1
16131,riga_trol_15,0,26830975,1
16131,riga_trol_15,0,26830976,2
16131,riga_trol_15,0,26830977,1
16131,riga_trol_15,0,26830979,6
16131,riga_trol_15,0,26830980,1
16131,riga_trol_15,0,26830982,2
16131,riga_trol_15,0,26830983,2
16131,riga_trol_15,0,26830984,2
16131,riga_trol_15,0,26830987,1
16131,riga_trol_15,0,26830989,2
16131,riga_trol_15,0,26830990,1
16131,riga_trol_15,0,26830994,4
16131,riga_trol_15,0,26830995,1
16131,riga_trol_15,0,26830998,1
16131,riga_trol_15,0,26831002,1
16131,riga_trol_15,1,26831014,2
16131,riga_trol_15,1,26831021,1
16131,riga_trol_15,1,26831022,1
16131,riga_trol_15,1,26831024,1
16131,riga_trol_15,1,26831026,3
16131,riga_trol_15,1,26831036,1
16131,riga_trol_15,1,26831038,1
16131,riga_trol_15,0,26831045,2
16131,riga_trol_15,0,26831046,3
16131,riga_trol_15,0,26831047,1
16131,riga_trol_15,0,26831049,1
16131,riga_trol_15,0,26831050,1
16131,riga_trol_15,0,26831052,5
16131,riga_trol_15,0,26831057,2
16131,riga_trol_15,0,26831063,1
16131,riga_trol_15,0,26831065,1
16131,riga_trol_15,0,26831067,1
16131,riga_trol_15,0,26831071,1
16131,riga_trol_15,1,26831091,1
16131,riga_trol_15,1,26831094,1
16131,riga_trol_15,1,26831097,1
16131,riga_trol_15,1,26831100,7
16131,riga_trol_15,1,26831105,1
16131,riga_trol_15,1,26831108,1
16131,riga_trol_15,1,26831115,1
16142,riga_trol_101,1,26830316,1
16142,riga_trol_101,1,26830320,1
16142,riga_trol_101,1,26830330,1
16142,riga_trol_22,0,26830339,2
16142,riga_trol_22,0,26830344,1
16142,riga_trol_22,0,26830357,1
16142,riga_trol_22,0,26830359,1
16142,riga_trol_22,0,26830361,1
16142,riga_trol_22,1,26830376,1
16142,riga_trol_22,1,26830377,3
16142,riga_trol_22,1,26830378,2
16142,riga_trol_22,1,26830380,7
16142,riga_trol_22,1,26830381,7
16142,riga_trol_22,1,26830383,3
16142,riga_trol_22,1,26830385,1
16142,riga_trol_22,1,26830391,3
16142,riga_trol_22,1,26830393,2
